,CIN,name_x,name_y
863,U29130PN2006PTC128649,TATA AUTOCOMP HENDRICKSON SUSPENSIONS PRIVATE LIMITED,Tata Autocomp Hendrickson Suspensions Private Limited
864,U29130TN1997FTC037962,FAURECIA EMISSIONS CONTROL TECHNOLOGIES INDIA PRIVATE LIMITED,Faurecia Emissions Control Technologies India Private Limited
865,U29130TN2007PTC064307,NSK INDIA SALES COMPANY PRIVATE LIMITED,Nsk India Sales Company Private Limited
866,U29141TN1984FTC010913,KONE ELEVATOR INDIA PRIVATE LIMITED,Kone Elevator India Private Limited
867,U29150WB1995PTC072501,TRACTORS INDIA PRIVATE LIMITED,Tractors India Private Limited
868,U29196MH1981PTC024115,EMERSON PROCESS MANAGEMENT (INDIA) PRIVATE LIMITED,Emerson Process Management (India) Private Limited
869,U29197MH1973PLC016973,HIND FILTERS LIMITED,Hind Filters Limited
870,U29197MH1987PTC042672,FLEETGUARD FILTERS PRIVATE LIMITED,Fleetguard Filters Private Limited
871,U29199GJ1995NPL027917,NARODA ENVIRO PROJECTS LIMITED,Naroda Enviro Projects Limited
872,U29199GJ1997FTC032397,KHS MACHINERY PRIVATE LIMITED,Khs Machinery Private Limited
873,U29199KA1986PLC007816,ACE DESIGNERS LIMITED,Ace Designers Limited
874,U29199KA1990PTC011315,VALDEL ENGINEERS AND CONSTRUCTORS PRIVATE LIMITED,Valdel Engineers And Constructors Private Limited
875,U29199KA2001PTC029247,PRAGATI AUTOMATION PRIVATE LIMITED,Pragati Automation Private Limited
876,U29199MH1949PTC007210,S.B. RESHELLERS PRIVATE LIMITED,S.B. Reshellers Private Limited
877,U29199MH1994PTC079939,KOCH CHEMICAL TECHNOLOGY GROUP INDIA PRIVATE LIMITED,Koch Chemical Technology Group India Private Limited
878,U29199TZ1999PLC008751,SAKTHI AUTO COMPONENT LIMITED,Sakthi Auto Component Limited
879,U29200MH1964PTC013059,BEELINE IMPEX PRIVATE LIMITED,Beeline Impex Private Limited
880,U29211TN2005PLC055476,TAFE MOTORS AND TRACTORS LIMITED,Tafe Motors And Tractors Limited
881,U29214DL2005PTC132107,GRIPWEL FASTENERS PRIVATE LIMITED,Gripwel Fasteners Private Limited
882,U29219AP1976SGC002071,ANDHRA PRADESH HEAVY MACHINERY AND ENGINEERING LTD,Andhra Pradesh Heavy Machinery And Engineering Ltd
883,U29219GJ1972PTC002087,ASPEE AGRO EQUIPMENT PVT LTD,Aspee Agro Equipment Pvt Ltd
884,U29219MH1998PTC115973,DICKINSON FOWLER PRIVATE LIMITED,Dickinson Fowler Private Limited
885,U29220KA1974PTC044323,INGERSOLL - RAND TECHNOLOGIES AND SERVICES PRIVATE LIMITED,Ingersoll - Rand Technologies And Services Private Limited
886,U29221KA2008PTC045987,BOSCH AUTOMOTIVE ELECTRONICS INDIA PRIVATE LIMITED,Bosch Automotive Electronics India Private Limited
887,U29222PB1964PLC002568,FMI LIMITED,Fmi Limited
888,U29244TN2005PTC058357,KOMATSU INDIA PRIVATE LIMITED,Komatsu India Private Limited
889,U29246MH2001PLC133375,RESIN DISTRIBUTORS LIMITED,Resin Distributors Limited
890,U29253HR2010FTC048762,TOYOTA MATERIAL HANDLING INDIA PRIVATE LIMITED,Toyota Material Handling India Private Limited
891,U29253TZ1981PLC001104,ELGI ULTRA INDUSTRIES LIMITED,Elgi Ultra Industries Limited
892,U29259GJ1956PLC001509,EMTICI ENGINEERING LIMITED,Emtici Engineering Limited
893,U29260GJ1996PTC054866,KUSTERS CALICO MACHINERY PRIVATE LIMITED,Kusters Calico Machinery Private Limited
894,U29262WB1986PTC040209,PARCON (INDIA) PVT LTD,Parcon (India) Pvt Ltd
895,U29290MH1973GAP016420,INDIAN MACHINE TOOL MANUFACTURERS ASSOCIATION,Indian Machine Tool Manufacturers Association
896,U29292DL2011FTC225628,MITSUBISHI HITACHI POWER SYSTEMS INDIA PRIVATE LIMITED,Mitsubishi Hitachi Power Systems India Private Limited
897,U29292HR2009FTC039165,CORNING TECHNOLOGIES INDIA PRIVATE LIMITED,Corning Technologies India Private Limited
898,U29299KL1995PLC009664,CII GUARDIAN INTERNATIONAL LIMITED,Cii Guardian International Limited
899,U29299MH1964PLC013087,C.T.R. MANUFACTURING INDUSTRIES LIMITED,C.T.R. Manufacturing Industries Limited
900,U29299MH1973PTC016890,EBCO PRIVATE LIMITED,Ebco Private Limited
901,U29299PN1949PLC006866,VANAZ ENGINEERS LIMITED,Vanaz Engineers Limited
902,U29299PN1985PTC038445,FORBES MARSHALL ARCA PRIVATE LIMITED,Forbes Marshall Arca Private Limited
903,U29299RJ1971PLC001379,WOLKEM INDIA LIMITED,Wolkem India Limited
904,U29300TN2012PTC087354,MITSUBISHI ELEVATOR INDIA PRIVATE LIMITED,Mitsubishi Elevator India Private Limited
905,U29309TN1991PLC020805,SERVION T GLOBAL SOLUTIONS LIMITED,Servion T Global Solutions Limited
906,U29309TN1996PLC035377,HYUNDAI MOTOR INDIA LIMITED,Hyundai Motor India Limited
907,U30007MH1980PLC022235,CMS COMPUTERS LIMITED,Cms Computers Limited
908,U30007MH1989PTC051039,RASHI PERIPHERALS PRIVATE LIMITED,Rashi Peripherals Private Limited
909,U30007TN1999PTC041798,PRODAPT SOLUTIONS PRIVATE LIMITED,Prodapt Solutions Private Limited
910,U31100MH1984PLC032825,POWERICA LIMITED,Powerica Limited
911,U31100TN2008FTC069121,TOSHIBA JSW POWER SYSTEMS PRIVATE LIMITED,Toshiba Jsw Power Systems Private Limited
912,U31101KA1975PLC002954,KARNATAKA VIDYUTH KARKHANE LIMITED,Karnataka Vidyuth Karkhane Limited
913,U31101KA1996PTC019747,ESSAE DIGITRONICS PRIVATE LIMITED,Essae Digitronics Private Limited
914,U31101MH1994PLC243148,ROSA POWER SUPPLY COMPANY LIMITED,Rosa Power Supply Company Limited
915,U31102MH1996PLC185098,RAJ WESTPOWER LTD,Raj Westpower Ltd
916,U31102WB1966PLC026834,EAST INDIA UDYOG LTD,East India Udyog Ltd
917,U31102WB1987PTC041799,IAC ELECTRICALS PVT LIMITED,Iac Electricals Pvt Ltd
918,U31103PN1960PLC011738,GHATGE PATIL INDUSTRIES LIMITED,Ghatge Patil Industries Limited
919,U31103PN1995PLC084268,ADOR POWERTRON LIMITED,Ador Powertron Limited
920,U31109KA1991PTC011854,EFD INDUCTION PRIVATE LIMITED,Efd Induction Private Limited
921,U31200DL1995PLC169397,SKIPPER ELECTRICALS (INDIA) LIMITED,Skipperseil Limited
922,U31200KL1968PLC002169,O E N INDIA LTD,O E N India Ltd
923,U31200MP2000GOI014337,NHDC LIMITED,Nhdc Limited
924,U31200PN1992PTC016377,COTMAC ELECTRONICS PRIVATE LIMITED,Cotmac Electronics Private Limited
925,U31200TZ1963PLC000487,ELGI ELECTRIC AND INDUSTRIES LIMITED,Elgi Electric And Industries Limited
926,U31200TZ1983PLC001258,LAKSHMI ELECTRICAL DRIVES LIMITED,Lakshmi Electrical Drives Limited
927,U31300TN2001PLC069645,MALCO ENERGY LIMITED,Malco Energy Limited
928,U31402AP1999PLC032257,AMARA RAJA ELECTRONICS LIMITED,Amara Raja Electronics Limited
929,U31900DL1991PLC043974,QRG ENTERPRISES LIMITED.,Qrg Enterprises Limited.
930,U31900DL1995PTC071387,SAMSUNG INDIA ELECTRONICS PRIVATE LIMITED,Samsung India Electronics Private Limited
931,U31900TZ2008PTC014347,PRESSMATIC ENGINEERS INDIA PRIVATE LIMITED,Pressmatic Engineers India Private Limited
932,U31905DL1981PLC127345,MINDA SAI LIMITED,Minda Sai Limited
933,U31909GJ1961PTC001075,YESHA ELECTRICALS PRIVATE LIMITED,Yesha Electricals Private Limited
934,U31909KA1993PTC015007,TE CONNECTIVITY INDIA PRIVATE LIMITED,Te Connectivity India Private Limited
935,U31909KA1996PLC019918,UDUPI POWER CORPORATION LIMITED,Udupi Power Corporation Limited
936,U31909KA1996PTC020482,GE BE PRIVATE LIMITED,Ge Be Private Limited
937,U31909PN1984PTC033201,KROHNE MARSHALL PVT LTD,Krohne Marshall Pvt Ltd
938,U32039HR1985PLC032091,BHARTI TELECOM LIMITED,Bharti Telecom Limited
939,U32109DL1978PLC008845,DEKI ELECTRONICS LIMITED,Deki Electronics Limited
940,U32109DL2003PLC121435,GENUS ELECTROTECH LIMITED,Genus Electrotech Limited
941,U32109MH1967PLC013711,SPARE-AGE SEALS LIMITED,Max Spare Limited
942,U32109MH1970PTC014544,AMPHENOL INTERCONNECT INDIA PRIVATE LIMITED,Amphenol Interconnect India Private Limited
943,U32204DL1993PLC055905,MARK EXHAUST SYSTEMS LIMITED,Mark Exhaust Systems Limited
944,U32300MH1945PTC004579,UNIVERSAL MUSIC INDIA PRIVATE LIMITED,Universal Music India Private Limited
945,U33110MH1997PTC111307,SCHILLER HEALTHCARE INDIA PRIVATE LIMITED,Schiller Healthcare India Private Limited
946,U33111KA1990PTC016063,WIPRO GE HEALTHCARE PRIVATE LIMITED,Wipro Ge Healthcare Private Limited
947,U33112WB1988PLC045223,APOLLO GLENEAGLES HOSPITAL LIMITED,Apollo Gleneagles Hospital Limited
948,U33201WB1985PTC039759,GKB RX LENS PVT LTD,Gkb Rx Lens Pvt Ltd
949,U34100MH1948PTC006781,AUTOMOTIVE MANUFACTURERS PRIVATE LIMITED,Automotive Manufacturers Private Limited
950,U34100MH2000PTC125510,UMASONS AUTO COMPO PRIVATE LIMITED,Umasons Auto Compo Private Limited
951,U34102MH1991PTC061344,SAI SERVICE AGENCY (BOMBAY) PRIVATE LIMITED,Sai Service Agency (Bombay) Private Limited
952,U34102MH1998PTC113606,PIAGGIO VEHICLES PRIVATE LIMITED,Piaggio Vehicles Private Limited
953,U34103HR1986PLC024875,BAJAJ MOTORS LIMITED,Bajaj Motors Limited
954,U34103KA1981PTC004542,SANSERA ENGINEERING PRIVATE LIMITED,Sansera Engineering Private Limited
955,U34107KA2007PTC043432,MHI-VST DIESEL ENGINES PRIVATE LIMITED,Mitsubishi Heavy Industries-Vst Diesel Engines Private Limited
956,U34201UP2006PTC041454,ADITHYA AUTOMOTIVE APPLICATIONS PRIVATE LIMITED,Adithya Automotive Applications Private Limited
957,U34300DL1997PLC087110,LUMAX DK AUTO INDUSTRIES LIMITED,Lumax Dk Auto Industries Limited
958,U34300DL1997PLC087410,FEDERAL-MOGUL TPR (INDIA) LIMITED,Federal-Mogul Tpr (India) Limited
959,U34300DL2005PTC139495,PADMINI VNA MECHATRONICS PRIVATE LIMITED,Padmini Vna Mechatronics Private Limited
960,U34300DL2007PTC157344,MINDA VAST ACCESS SYSTEMS PRIVATE LIMITED,Minda Vast Access Systems Private Limited
961,U34300HP1991PLC011005,EMMBROS AUTOCOMP LIMITED,Emmbros Autocomp Limited
962,U34300HR2003PTC035170,SANKEI GIKEN INDIA PRIVATE LIMITED,Sankei Giken India Private Limited
963,U34300MH1993PTC073227,SPICER INDIA PRIVATE LIMITED,Spicer India Private Limited
964,U34300MH1997PTC105518,DUROVALVES INDIA PRIVATE LIMITED,Durovalves India Private Limited
965,U34300PN1997PTC107619,MAHLE BEHR INDIA PRIVATE LIMITED,Mahle Behr India Private Limited
966,U34300TN1997PLC048136,SL LUMAX LIMITED,Sl Lumax Limited
967,U34300TZ1984PTC001458,ROOTS AUTO PRODUCTS PRIVATE LIMITED,Roots Auto Products Private Limited
968,U34300TZ2007PLC014125,ATS ELGI LIMITED,Ats Elgi Limited
969,U34300WB1998PLC181003,CHLORIDE METALS LIMITED,Chloride Metals Limited
970,U35100MH1934GOI002079,MAZAGON DOCK SHIPBUILDERS LIMITED,Mazagon Dock Shipbuilders Limited
971,U35110MH1952PLC009445,UNITED SHIPPERS LIMITED,United Shippers Limited
972,U35110MH1995PTC085229,FREIGHT CONNECTION INDIA PRIVATE LIMITED,Freight Connection India Private Limited
973,U35110TN1985PTC012326,KAILASH SHIPPING SERVICES PRIVATE LIMITED,Kailash Shipping Services Private Limited
974,U35111GJ1993FLC053434,VADINAR OIL TERMINAL LIMITED,Vadinar Oil Terminal Limited
975,U35122DL2007PLC166496,SONA FUJI KIKO AUTOMOTIVE LIMITED,Sona Fuji Kiko Automotive Limited
976,U35122DL2007PTC170978,EICHER GOODEARTH PRIVATE LIMITED.,Eicher Goodearth Private Limited.
977,U35201MH1990GOI223738,KONKAN RAILWAY CORPORATION LIMITED,Konkan Railway Corporation Limited
978,U35202WB1966PLC026980,GMMCO LTD,Gmmco Ltd
979,U35301KA1963GOI001622,HINDUSTAN AERONAUTICS LIMITED,Hindustan Aeronautics Limited
980,U35303KA1994PLC016219,INDO-RUSSIAN AVIATION LIMITED,Indo-Russian Aviation Limited
981,U35303KA2005PTC037539,SNECMA HAL AEROSPACE PRIVATE LIMITED,Snecma Hal Aerospace Private Limited
982,U35911PB1966PLC002667,HERO CYCLES LIMITED,Hero Cycles Limited
983,U35912HR2001PTC034649,HONDA MOTORCYCLE AND SCOOTER INDIA PVT LTD,Honda Motorcycle And Scooter India Pvt Ltd
984,U35914KA2002PTC030335,TOYOTA KIRLOSKAR AUTO PARTS PRIVATE LIMITED,Toyota Kirloskar Auto Parts Private Limited
985,U35921PB1951PLC001699,AVON CYCLES LIMITED,Avon Cycles Ltd
986,U35999TN1938PTC000019,AMALGAMATIONS PRIVATE LIMITED,Amalgamations Private Limited
987,U35999TN1961PLC004678,LUCAS TVS LIMITED,Lucas Tvs Limited
988,U35999TN1962PTC004928,BRAKES INDIA PRIVATE LIMITED,Brakes India Private Limited
989,U35999TN1976PTC007223,MADRAS ENGINEERING INDUSTRIES PRIVATE LIMITED,Madras Engineering Industries Private Limited
990,U36911KL2008PLC023438,MANAPPURAM JEWELLERS LIMITED,Manappuram Jewellers Limited.
991,U36911MH2007PTC176844,R. L. JEWELS PRIVATE LIMITED,R. L. Jewels Private Limited
992,U36911RJ1996PLC011381,AU FINANCIERS (INDIA) LIMITED,Au Financiers (India) Limited
993,U36911RJ2001PLC016870,RMC GEMS INDIA LIMITED,Rmc Gems India Limited
994,U36911TN1987PLC014168,MEPCO INDUSTRIES LIMITED,Mepco Industries Limited
995,U36911TN2006PTC061041,PRINCE GOLD AND DIAMONDS INDIA PRIVATE LIMITED,Prince Gold And Diamonds India Private Limited
996,U36911UP1979PTC004761,SANSPAREILS GREENLANDS PRIVATE LIMITED,Sanspareils Greenlands Private Limited
997,U36911WB1920PLC003632,HAMILTON & COMPANY LIMITED,Hamilton & Company Limited
998,U36911WB1986PTC040090,P C CHANDRA (JEWELLERS) PRIVATE LIMITED,P C Chandra (Jewellers) Private Limited
999,U36911WB1994PLC064637,SENCO GOLD LIMITED,Senco Gold Limited
1000,U36912MH2007PTC173674,DHARMANANDAN DIAMONDS PRIVATE LIMITED,Dharmanandan Diamonds Private Limited
1001,U36912MH2007PTC174133,KIRAN GEMS PRIVATE LIMITED,Kiran Gems Private Limited
1002,U36912MH2008PTC183268,FOREVERMARK DIAMONDS PRIVATE LIMITED,Forevermark Diamonds Private Limited
1003,U36912MH2011PTC216778,ANKIT GEMS PRIVATE LIMITED,Ankit Gems Private Limited
1004,U36941MH2013PTC247457,SHAIRU GEMS DIAMONDS PRIVATE LIMITED,Shairu Gems Diamonds Private Limited
1005,U36991DD1995PTC001821,CELLO WRITING INSTRUMENTS AND CONTAINERS PRIVATE LIMITED,Cello Writing Instruments And Containers Private Limited
1006,U36991DD2008PTC004672,PENTEK PEN AND STATIONERY PRIVATE LIMITED,Pentek Pen And Stationery Private Limited
1007,U36996MH2007PTC169725,ARJAV DIAMONDS (INDIA) PRIVATE LIMITED,Arjav Diamonds (India) Private Limited
1008,U36999TN1992PTC022434,KHAZANA JEWELLERY PRIVATE LIMITED,Khazana Jewellery Private Limited
1009,U36999TN1995PTC033210,EASUN - MR TAPCHANGERS PRIVATE LIMITED,Easun - Mr Tapchangers Private Limited
1010,U40100AP1997PTC044831,GENTING LANCO POWER (INDIA) PRIVATE LIMITED,Genting Lanco Power (India) Private Limited
1011,U40100GJ1990SGC013961,GUJARAT POWER CORPORATION LIMTED,Gujarat Power Corporation Limted
1012,U40100GJ1992PTC018284,CLP INDIA PRIVATE LIMITED,Clp India Private Limited
1013,U40100GJ1993SGC019988,GUJARAT STATE ELECTRICITY CORPORATION LIMITED,City Corporation Limited
1014,U40100GJ1997PLC033108,VADINAR POWER COMPANY LIMITED,Vadinar Power Company Limited
1015,U40100GJ1999SGC036018,GUJARAT ENERGY TRANSMISSION CORPORATION LIMITED,Gujarat Energy Transmission Corporation Limited
1016,U40100GJ2005PLC046553,ADANI GAS LIMITED,Adani Gas Limited
1017,U40100GJ2010PLC059593,MAHARASHTRA EASTERN GRID POWER TRANSMISSION COMPANY LIMITED,Maharashtra Eastern Grid Power Transmission Company Limited
1018,U40100MH2003PLC143770,TATA POWER TRADING COMPANY LIMITED,Tata Power Trading Company Limited
1019,U40100MH2005PLC155140,EMCO ENERGY LIMITED,Gmr Warora Energy Limited
1020,U40100MH2005SGC153648,MAHARASHTRA STATE POWER GENERATION COMPANY LIMITED,Maharashtra State Power Generation Company Limited
1021,U40101DL2007GOI157558,REC TRANSMISSION PROJECTS COMPANY LIMITED,Rec Transmission Projects Company Limited
1022,U40101DL2012PTC243852,HERO FUTURE ENERGIES PRIVATE LIMITED,Hero Future Energies Private Limited
1023,U40101KA1986PLC007404,BHORUKA POWER CORPORATION LIMITED,Bhoruka Power Corporation Limited
1024,U40101KA2007PLC044809,GMR KAMALANGA ENERGY LIMITED,Gmr Kamalanga Energy Limited
1025,U40101OR1995SGC003963,ODISHA HYDRO POWER CORPORATION LIMITED,Odisha Hydro Power Corporation Limited
1026,U40101TN1994PTC027477,PPN POWER GENERATING COMPANY PRIVATE LIMITED,Ppn Power Generating Company Private Limited
1027,U40101TR2004PLC007544,ONGC TRIPURA POWER COMPANY LIMITED,Ongc Tripura Power Company Limited
1028,U40101TR2008PLC008249,NORTH EAST TRANSMISSION COMPANY LIMITED,North East Transmission Company Limited
1029,U40101UP1980SGC005065,UTTAR PRADESH RAJYA VIDYUT UTPADAN NIGAM LIMITED,Uttar Pradesh Rajya Vidyut Utpadan Nigam Limited
1030,U40101WB2007SGC113474,WEST BENGALSTATE ELECTRICITY TRANSMISSION COMPANY LIMITED,West Bengalstate Electricity Transmission Company Limited
1031,U40102AP2008PTC059398,AMARA RAJA INFRA PRIVATE LIMITED,Amara Raja Infra Private Limited
1032,U40102BR2012SGC018889,BIHAR STATE POWER TRANSMISSION COMPANY LIMITED,Bihar State Power Transmission Company Limited
1033,U40102DL2006GOI153167,KANTI BIJLEE UTPADAN NIGAM LIMITED,Kanti Bijlee Utpadan Nigam Limited
1034,U40102DL2008PTC177307,NTPC BHEL POWER PROJECTS PRIVATE LIMITED,Ntpc Bhel Power Projects Private Limited
1035,U40102GJ2003SGC042907,MADHYA GUJARAT VIJ COMPANY LIMITED,Madhya Gujarat Vij Company Limited
1036,U40102GJ2003SGC042908,PASCHIM GUJARAT VIJ COMPANY LIMITED,Paschim Gujarat Vij Company Limited
1037,U40102GJ2003SGC042909,DAKSHIN GUJARAT VIJ COMPANY LIMITED,Dakshin Gujarat Vij Company Limited
1038,U40102MH2006PLC190557,SASAN POWER LIMITED,Sasan Power Limited
1039,U40102MH2008PLC181433,JAIGAD POWERTRANSCO LIMITED,Jaigad Powertransco Limited
1040,U40102OR2004SGC007553,ODISHA POWER TRANSMISSION CORPORATION LIMITED,Odisha Power Transmission Corporation Limited
1041,U40102RJ2000SGC016484,RAJASTHAN RAJYA VIDYUT UTPADAN NIGAM LIMITED,Rajasthan Rajya Vidyut Utpadan Nigam Limited
1042,U40102TN2006PTC060009,COASTAL ENERGEN PRIVATE LIMITED,Coastal Energen Private Limited
1043,U40103MH2010PLC206084,SAMALKOT POWER LIMITED,Samalkot Power Limited
1044,U40103TN1991PLC021872,ABI-SHOWATECH (INDIA) LIMITED,Abi-Showatech (India) Limited
1045,U40104HR2008SGC037809,JHAJJAR POWER LIMITED,Jhajjar Power Limited.
1046,U40104MH1987GOI149458,NUCLEAR POWER CORPORATION OF INDIA LIMITED,Nuclear Power Corporation Of India Limited
1047,U40104OR1984SGC001429,ODISHA POWER GENERATION CORPORATION LIMITED,Odisha Power Generation Corporation Limited
1048,U40104WB1985SGC039154,THE WEST BENGAL POWER DEVELOPMENT CORPORATION LIMITED,The West Bengal Power Development Corporation Limited
1049,U40105DL2001PLC110714,POWERLINKS TRANSMISSION LIMITED,Powerlinks Transmission Limited
1050,U40105DL2004PLC181613,KESHAV POWER LIMITED,Keshav Power Limited
1051,U40105DL2006PTC156884,ARAVALI POWER COMPANY PRIVATE LIMITED,Aravali Power Company Private Limited
1052,U40105DL2009GOI188682,POWER SYSTEM OPERATION CORPORATION LIMITED,Power System Operation Corporation Limited
1053,U40105HR2009PTC038901,ACME SOLAR TECHNOLOGIES (GUJARAT) PRIVATE LIMITED,Acme Solar Technologies (Gujarat) Private Limited
1054,U40105KA1995PLC016942,GMR POWER CORPORATION LIMITED,Gmr Power Corporation Limited
1055,U40105TN2002PTC055046,SAI REGENCY POWER CORPORATION PRIVATE LIMITED,Sai Regency Power Corporation Private Limited
1056,U40106DL2008PLC181648,PTC ENERGY LIMITED,Ptc Energy Limited
1057,U40106DL2012PTC245031,CLEAN WIND POWER (DEVGARH) PRIVATE LIMITED,Clean Wind Power (Devgarh) Private Limited
1058,U40106MH2010PTC206275,WELSPUN SOLAR MADHYA PRADESH PRIVATE LIMITED,Welspun Solar Madhya Pradesh Private Limited
1059,U40106MH2010PTC206631,VISUAL PERCEPT SOLAR PROJECTS PRIVATE LIMITED,Visual Percept Solar Projects Private Limited
1060,U40106TG2008PLC058560,NAVA BHARAT ENERGY INDIA LIMITED,Nava Bharat Energy India Limited
1061,U40107DL2010PLC202168,GREEN INFRA SOLAR FARMS LIMITED,Green Infra Solar Farms Limited
1062,U40107MP2006PLC018684,AAVANTIKA GAS LIMITED,Aavantika Gas Limited
1063,U40108DL1987GOI027265,INDIAN RENEWABLE ENERGY DEVELOPMENT AGENCY LIMITED,Indian Renewable Energy Development Agency Limited
1064,U40108DL2002PLC116786,PARBATI KOLDAM TRANSMISSION COMPANY LIMITED,Parbati Koldam Transmission Company Limited
1065,U40108DL2003PLC120487,NTPC TAMIL NADU ENERGY COMPANY LIMITED,Ntpc Tamil Nadu Energy Company Limited
1066,U40108DL2003PTC120409,ATHENA INFRAPROJECTS PRIVATE LIMITED,Athena Infraprojects Private Limited
1067,U40108MH2007PLC168314,TATA POWER RENEWABLE ENERGY LIMITED,Tata Power Renewable Energy Limited
1068,U40108TZ2011PTC016849,CLOVER ENERGY PRIVATE LIMITED,Clover Energy Private Limited
1069,U40108TZ2012PTC018862,TULIP RENEWABLE POWERTECH PRIVATE LIMITED,Tulip Renewable Powertech Private Limited
1070,U40109DL1985PTC114839,NSL RENEWABLE POWER PRIVATE LIMITED,Nsl Renewable Power Private Limited
1071,U40109DL1997FTC085582,EMERSON PROCESS MANAGEMENT POWER AND WATER SOLUTIONS INDIA PRIVATE LIMITED,Emerson Process Management Power And Water Solutions India Private Limited
1072,U40109DL2012PTC235990,RENEW WIND ENERGY (KARNATAKA) PRIVATE LIMITED,Renew Wind Energy (Karnataka) Private Limited
1073,U40109GJ2004SGC045195,GUJARAT URJA VIKAS NIGAM LIMITED,Gujarat Urja Vikas Nigam Limited
1074,U40109KA1999SGC025521,KARNATAKA POWER TRANSMISSION CORPORATION LIMITED,Karnataka Power Transmission Corporation Limited
1075,U40109KA2002SGC030425,MANGALORE ELECTRICITY SUPPLY COMPANY LIMITED,Mangalore Electricity Supply Company Limited
1076,U40109MH2008PTC178769,WELSPUN SOLAR AP PRIVATE LIMITED,Welspun Solar Ap Private Limited
1077,U40109MP2001SGC014880,MADHYA PRADESH POWER TRANSMISSION COMPANY LIMITED,Madhya Pradesh Power Transmission Company Limited
1078,U40109RJ2000SGC016485,RAJASTHAN RAJYA VIDYUT PRASARAN NIGAM LIMITED,Rajasthan Rajya Vidyut Prasaran Nigam Limited
1079,U40109TG1998SGC030806,ANDHRA PRADESH POWER GENERATION CORPORATION LIMITED,Andhra Pradesh Power Generation Corporation Limited
1080,U40109TG2000SGC034119,NORTHERN POWER DISTRIBUTION COMPANY OF TELANGANA LIMITED,Northern Power Distribution Company Of Telangana Limited
1081,U40109TG2005PLC046893,SITAPURAM POWER LIMITED,Sitapuram Power Limited
1082,U40109TN1995PTC033944,SAMALPATTI POWER COMPANY PRIVATE LIMITED,Samalpatti Power Company Private Limited
1083,U40109WB2007SGC113473,WEST BENGALSTATE ELECTRICITY DISTRIBUTION COMPANY LIMITED,West Bengalstate Electricity Distribution Company Limited
1084,U40200PN2008FTC135459,T-3 ENERGY SERVICES INDIA PRIVATE LIMITED,T-3 Energy Services India Private Limited
1085,U40200TG2003PLC041566,BHAGYANAGAR GAS LIMITED,Bhagyanagar Gas Limited
1086,U40200UP2005PLC029538,CENTRAL U.P. GAS LIMITED,Central U.P. Gas Limited
